evidence,posterior,posterior_name,param_num,param_name
No evidence,0.23,mark_dies,arbit,0.05
"('E_neighbor', 1)",0.26,mark_dies,arbit,0.05
"('E_prints', 1)",0.39,mark_dies,arbit,0.05
"('E_stab_wounds', 1)",0.4,mark_dies,arbit,0.05
"('E_forensic', 1)",0.99,mark_dies,arbit,0.05
