evidence,posterior,posterior_name,param_num,param_name
No evidence,0.19,mark_dies,arbit,0.33
"('E_neighbor', 1)",0.22,mark_dies,arbit,0.33
"('E_prints', 1)",0.33,mark_dies,arbit,0.33
"('E_stab_wounds', 1)",0.33,mark_dies,arbit,0.33
"('E_forensic', 1)",0.98,mark_dies,arbit,0.33
