evidence,posterior,posterior_name,param_num,param_name
No evidence,0.04,successful_stolen,arbit,0.25
"('E_object_is_gone', 1)",0.11,successful_stolen,arbit,0.25
"('E_broken_lock', 1)",0.57,successful_stolen,arbit,0.25
"('E_disturbed_house', 1)",0.57,successful_stolen,arbit,0.25
"('E_s_spotted_by_house', 1)",0.57,successful_stolen,arbit,0.25
"('E_s_spotted_with_goodie', 1)",0.64,successful_stolen,arbit,0.25
