evidence,posterior,posterior_name,param_num,param_name
No evidence,0.05,successful_stolen,arbit,0.2
"('E_object_is_gone', 1)",0.17,successful_stolen,arbit,0.2
"('E_broken_lock', 1)",0.65,successful_stolen,arbit,0.2
"('E_disturbed_house', 1)",0.65,successful_stolen,arbit,0.2
"('E_s_spotted_by_house', 1)",0.65,successful_stolen,arbit,0.2
"('E_s_spotted_with_goodie', 1)",0.7,successful_stolen,arbit,0.2
