evidence,posterior,posterior_name,param_num,param_name
No evidence,0.0,stealing_1_0,none,0
"('E_valuable_1_0', 1)",0.0,stealing_1_0,none,0
"('E_vulnerable_1_0', 1)",0.02,stealing_1_0,none,0
"('E_psych_report_1_0', 1)",0.86,stealing_1_0,none,0
"('E_camera_1', 1)",0.85,stealing_1_0,none,0
"('E_sneak_1_0', 1)",0.89,stealing_1_0,none,0
"('E_camera_seen_stealing_1_0', 1)",1.0,stealing_1_0,none,0
"('E_object_gone_0', 1)",1.0,stealing_1_0,none,0
