precision,names,state,posterior,accuracy,rmsq
0.05,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 1)",0.05286585457134938,0,0.9471341454286506
0.05,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 1, 1, 1, 1)",0.7230267154701637,0,0.7230267154701637
0.05,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 1, 1, 0)",0.7230267154701637,0,0.7230267154701637
0.05,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 0, 1, 0)",0.052865854571349374,1,0.052865854571349374
0.05,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 1, 0, 1, 1)",0.052865854571349374,1,0.052865854571349374
0.05,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 1, 0)",0.05286585457134937,1,0.05286585457134937
0.05,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 0, 0)",0.05286585457134937,1,0.05286585457134937
precision,names,state,posterior,accuracy,rmsq
0.1,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 1, 1, 1)",0.7723357470357233,1,0.22766425296427673
0.1,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 1)",0.042452285255114616,0,0.9575477147448854
0.1,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 1, 1, 1, 1)",0.7723357470357233,0,0.7723357470357233
0.1,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 1, 1, 0)",0.7723357470357229,0,0.7723357470357229
0.1,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 0, 1, 0)",0.04245228525511461,1,0.04245228525511461
0.1,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 1, 0, 1, 1)",0.04245228525511461,1,0.04245228525511461
0.1,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 1, 0)",0.04245228525511461,1,0.04245228525511461
0.1,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 0, 0)",0.04245228525511461,1,0.04245228525511461
precision,names,state,posterior,accuracy,rmsq
0.125,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 1, 1, 1)",0.7183149194668567,1,0.28168508053314334
0.125,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 1)",0.03958804475576572,0,0.9604119552442343
0.125,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 1, 1, 1, 1)",0.7183149194668567,0,0.7183149194668567
0.125,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 1, 1, 0)",0.7183149194668567,0,0.7183149194668567
0.125,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 0, 1, 0)",0.03958804475576572,1,0.03958804475576572
0.125,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 1, 0, 1, 1)",0.03958804475576571,1,0.03958804475576571
0.125,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 1, 0)",0.03958804475576571,1,0.03958804475576571
0.125,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 0, 0)",0.03958804475576572,1,0.03958804475576572
precision,names,state,posterior,accuracy,rmsq
0.2,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 1, 1, 1)",0.7777055210394853,1,0.22229447896051469
0.2,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 1)",0.10283085862579182,0,0.8971691413742082
0.2,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 1, 1, 1, 1)",0.7777055210394853,0,0.7777055210394853
0.2,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 1, 1, 0)",0.7777055210394852,0,0.7777055210394852
0.2,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 0, 1, 0)",0.10283085862579179,1,0.10283085862579179
0.2,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 1, 0, 1, 1)",0.10283085862579182,1,0.10283085862579182
0.2,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 1, 0)",0.10283085862579182,1,0.10283085862579182
0.2,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 0, 0)",0.10283085862579179,1,0.10283085862579179
precision,names,state,posterior,accuracy,rmsq
0.25,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 1, 1, 1)",0.7144230793234454,1,0.2855769206765546
0.25,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 1)",0.06687888130027382,0,0.9331211186997261
0.25,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 1, 1, 1, 1)",0.7144230793234455,0,0.7144230793234455
0.25,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 1, 1, 0)",0.7144230793234454,0,0.7144230793234454
0.25,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 0, 1, 0)",0.06687888130027385,1,0.06687888130027385
0.25,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 1, 0, 1, 1)",0.06687888130027382,1,0.06687888130027382
0.25,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 1, 0)",0.06687888130027382,1,0.06687888130027382
0.25,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 0, 0)",0.06687888130027385,1,0.06687888130027385
precision,names,state,posterior,accuracy,rmsq
0.33,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 1, 1, 1)",0.6470362409713635,1,0.3529637590286365
0.33,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 1)",0.01323432641376127,0,0.9867656735862387
0.33,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 1, 1, 1, 1)",0.6470362409713635,0,0.6470362409713635
0.33,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 1, 1, 0)",0.6470362409713635,0,0.6470362409713635
0.33,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 0, 1, 0)",0.013234326413761268,1,0.013234326413761268
0.33,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 1, 0, 1, 1)",0.013234326413761268,1,0.013234326413761268
0.33,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 1, 0)",0.013234326413761268,1,0.013234326413761268
0.33,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 0, 0)",0.013234326413761268,1,0.013234326413761268
precision,names,state,posterior,accuracy,rmsq
0.5,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 1, 1, 1)",0.9704980009184739,1,0.029501999081526065
0.5,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 1)",0.019701999385509646,0,0.9802980006144904
0.5,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 1, 1, 1, 1)",0.9704980009184739,0,0.9704980009184739
0.5,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 1, 1, 0)",0.9704980009184742,0,0.9704980009184742
0.5,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 0, 1, 0)",0.019701999385509646,1,0.019701999385509646
0.5,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 1, 0, 1, 1)",0.01970199938550966,1,0.01970199938550966
0.5,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 1, 0)",0.019701999385509653,1,0.019701999385509653
0.5,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 0, 0)",0.019701999385509657,1,0.019701999385509657
precision,names,state,posterior,accuracy,rmsq
0,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 1, 1, 1)",0.8544025105690294,1,0.14559748943097062
0,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 1)",0.05631107766269071,0,0.9436889223373093
0,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 1, 1, 0)",0.8544025105690294,0,0.8544025105690294
0,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 0, 1, 0)",0.05631107766269071,1,0.05631107766269071
0,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 1, 0, 1, 1)",0.05631107766269071,1,0.05631107766269071
0,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 1, 0)",0.05631107766269071,1,0.05631107766269071
0,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 0, 0)",0.0563110776626907,1,0.0563110776626907
precision,names,state,posterior,accuracy,rmsq
0.001,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 1, 1, 1)",0.855684495053669,1,0.14431550494633105
0.001,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 1)",0.056698831605073614,0,0.9433011683949264
0.001,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 1, 1, 0)",0.8556844950536686,0,0.8556844950536686
0.001,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 0, 1, 0)",0.056698831605073614,1,0.056698831605073614
0.001,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 1, 0, 1, 1)",0.05669883160507361,1,0.05669883160507361
0.001,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 1, 0)",0.05669883160507361,1,0.05669883160507361
0.001,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 0, 0)",0.056698831605073614,1,0.056698831605073614
precision,names,state,posterior,accuracy,rmsq
0.01,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 1, 1, 1)",0.8285874289661528,1,0.17141257103384722
0.01,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 1)",0.06291120728418571,0,0.9370887927158142
0.01,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 1, 1, 0)",0.8285874289661528,0,0.8285874289661528
0.01,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 0, 1, 0)",0.06291120728418569,1,0.06291120728418569
0.01,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 1, 0, 1, 1)",0.06291120728418571,1,0.06291120728418571
0.01,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 1, 0)",0.06291120728418569,1,0.06291120728418569
0.01,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 0, 0)",0.06291120728418571,1,0.06291120728418571
precision,names,state,posterior,accuracy,rmsq
0.025,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 1, 1, 1)",0.834436334410839,1,0.16556366558916102
0.025,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 1)",0.0693926025463141,0,0.9306073974536859
0.025,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 1, 1, 0)",0.834436334410839,0,0.834436334410839
0.025,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 0, 1, 0)",0.06939260254631409,1,0.06939260254631409
0.025,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 1, 0, 1, 1)",0.06939260254631407,1,0.06939260254631407
0.025,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 1, 0)",0.06939260254631409,1,0.06939260254631409
0.025,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 0, 0)",0.0693926025463141,1,0.0693926025463141
precision,names,state,posterior,accuracy,rmsq
0.05,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 1, 1, 1)",0.8115421687381772,1,0.1884578312618228
0.05,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 1)",0.062466876868156815,0,0.9375331231318432
0.05,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 1, 1, 0)",0.8115421687381771,0,0.8115421687381771
0.05,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 0, 1, 0)",0.06246687686815681,1,0.06246687686815681
0.05,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 1, 0, 1, 1)",0.06246687686815681,1,0.06246687686815681
0.05,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 1, 0)",0.06246687686815683,1,0.06246687686815683
0.05,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 0, 0)",0.06246687686815682,1,0.06246687686815682
precision,names,state,posterior,accuracy,rmsq
0.1,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 1, 1, 1)",0.8491428551036259,1,0.15085714489637414
0.1,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 1)",0.05236057665675497,0,0.947639423343245
0.1,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 1, 1, 0)",0.849142855103626,0,0.849142855103626
0.1,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 0, 1, 0)",0.05236057665675497,1,0.05236057665675497
0.1,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 1, 0, 1, 1)",0.052360576656754955,1,0.052360576656754955
0.1,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 1, 0)",0.05236057665675497,1,0.05236057665675497
0.1,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 0, 0)",0.05236057665675497,1,0.05236057665675497
precision,names,state,posterior,accuracy,rmsq
0.125,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 1, 1, 1)",0.8334134624177929,1,0.1665865375822071
0.125,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 1)",0.07648680037425258,0,0.9235131996257474
0.125,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 1, 1, 0)",0.833413462417793,0,0.833413462417793
0.125,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 0, 1, 0)",0.07648680037425257,1,0.07648680037425257
0.125,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 1, 0, 1, 1)",0.07648680037425257,1,0.07648680037425257
0.125,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 1, 0)",0.07648680037425258,1,0.07648680037425258
0.125,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 0, 0)",0.07648680037425257,1,0.07648680037425257
precision,names,state,posterior,accuracy,rmsq
0.2,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 1, 1, 1)",0.7548571444402495,1,0.24514285555975046
0.2,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 1, 0, 0, 1, 1)",0.04760096143957273,0,0.9523990385604273
0.2,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 1, 1, 0)",0.7548571444402495,0,0.7548571444402495
0.2,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(1, 1, 0, 0, 0, 1, 0)",0.047600961439572716,1,0.047600961439572716
0.2,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 1, 0, 1, 1)",0.04760096143957273,1,0.04760096143957273
0.2,"['motive_1_0', 'sneak_1_0', 'stealing_1_0', 'object_dropped_accidentally_0', 'E_psych_report_1_0', 'E_camera_1', 'E_object_gone_0']","(0, 0, 0, 0, 0, 1, 0)",0.047600961439572716,1,0.047600961439572716
