evidence,posterior,posterior_name,param_num,param_name
No evidence,0.02,mark_dies,arbit,0.01
"('jane_and_mark_fight', 1)",0.02,mark_dies,arbit,0.01
"('jane_has_knife', 1)",0.02,mark_dies,arbit,0.01
"('jane_threatens_mark_with_knife', 1)",0.05,mark_dies,arbit,0.01
"('mark_hits_jane', 1)",0.05,mark_dies,arbit,0.01
"('jane_drops_knife', 1)",0.09,mark_dies,arbit,0.01
"('mark_falls_on_knife', 1)",0.65,mark_dies,arbit,0.01
"('mark_dies_by_accident', 0)",0.01,mark_dies,arbit,0.01
