evidence,posterior,posterior_name,param_num,param_name
No evidence,0.01,mark_dies,arbit,0.125
"('jane_and_mark_fight', 1)",0.01,mark_dies,arbit,0.125
"('jane_has_knife', 1)",0.02,mark_dies,arbit,0.125
"('jane_stabs_mark_with_knife', 0)",0.01,mark_dies,arbit,0.125
"('jane_threatens_mark_with_knife', 1)",0.5,mark_dies,arbit,0.125
"('mark_hits_jane', 1)",0.53,mark_dies,arbit,0.125
"('jane_drops_knife', 1)",0.69,mark_dies,arbit,0.125
"('mark_falls_on_knife', 0)",0.02,mark_dies,arbit,0.125
"('mark_dies_by_accident', 0)",0.02,mark_dies,arbit,0.125
