evidence,posterior,posterior_name,param_num,param_name
No evidence,0.03,stealing_1_0,arbit,0.001
"('E_psych_report_1_0', 1)",0.39,stealing_1_0,arbit,0.001
"('E_camera_1', 1)",0.39,stealing_1_0,arbit,0.001
"('E_camera_seen_stealing_1_0', 1)",0.73,stealing_1_0,arbit,0.001
"('E_object_gone_0', 1)",0.93,stealing_1_0,arbit,0.001
